Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
15-03-2017,9.797,TCP  ,10008_109,52709,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,9.797,TCP  ,EXT_SERVER,22,10008_109,52709,19,3185,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,11.948,TCP  ,EXT_SERVER,22,10012_231,37242,19,3185,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,11.948,TCP  ,10012_231,37242,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,0,TCP  ,10019_244,34855,EXT_SERVER,8998,1,46,1,....S.,0,suspicious,---,---,---
15-03-2017,0,TCP  ,EXT_SERVER,8998,10019_244,34855,1,40,1,.A.R..,0,suspicious,---,---,---
15-03-2017,32.022,TCP  ,EXT_SERVER,22,10016_97,59553,12,2545,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,32.022,TCP  ,10016_97,59553,EXT_SERVER,22,15,1724,1,  0xdb,0,suspicious,---,---,---
15-03-2017,3.384,TCP  ,EXT_SERVER,22,10016_97,60394,14,2625,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,3.384,TCP  ,10016_97,60394,EXT_SERVER,22,13,1632,1,  0xdb,0,suspicious,---,---,---
15-03-2017,11.085,TCP  ,EXT_SERVER,22,10012_231,54449,19,3185,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,11.085,TCP  ,10012_231,54449,EXT_SERVER,22,18,2319,1,.AP.SF,0,suspicious,---,---,---
15-03-2017,119.99,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49889,7,561,1,.AP.SF,0,normal,---,---,---
15-03-2017,119.99,TCP  ,OPENSTACK_NET,49889,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
15-03-2017,0.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49922,7,1726,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.077,TCP  ,OPENSTACK_NET,49922,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
16-03-2017,0,TCP  ,10020_81,5155,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,23,10020_81,5155,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,12.125,TCP  ,EXT_SERVER,22,10012_231,39376,20,4085,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,12.125,TCP  ,10012_231,39376,EXT_SERVER,22,19,2383,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,0,UDP  ,10021_235,5119,EXT_SERVER,5060,1,441,1,......,0,suspicious,---,---,---
16-03-2017,0,ICMP ,EXT_SERVER,0,10021_235,3.3,1,469,1,......,0,suspicious,---,---,---
16-03-2017,9.694,TCP  ,EXT_SERVER,22,10012_231,54682,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.694,TCP  ,10012_231,54682,EXT_SERVER,22,20,2423,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.072,TCP  ,10006_27,44454,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.072,TCP  ,EXT_SERVER,22,10006_27,44454,20,3237,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.811,TCP  ,EXT_SERVER,22,10012_231,34579,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.811,TCP  ,10012_231,34579,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,34.447,TCP  ,EXT_SERVER,22,10016_97,60510,15,3641,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,34.447,TCP  ,10016_97,60510,EXT_SERVER,22,15,1730,1,  0xdb,0,suspicious,---,---,---
16-03-2017,16.822,TCP  ,EXT_SERVER,22,10001_123,4093,21,3173,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,16.822,TCP  ,10001_123,4093,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious,---,---,---
16-03-2017,34.494,TCP  ,10022_138,59498,EXT_SERVER,80,90,17099,1,.AP.SF,0,unknown,---,---,---
16-03-2017,34.494,TCP  ,EXT_SERVER,80,10022_138,59498,88,21160,1,.AP.SF,0,unknown,---,---,---
16-03-2017,9.418,TCP  ,EXT_SERVER,22,10012_231,40444,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.418,TCP  ,10012_231,40444,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,13.702,TCP  ,EXT_SERVER,22,10016_97,61392,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,13.702,TCP  ,10016_97,61392,EXT_SERVER,22,14,1678,1,  0xdb,0,suspicious,---,---,---
16-03-2017,10.47,TCP  ,EXT_SERVER,22,10012_231,47698,20,3237,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,10.47,TCP  ,10012_231,47698,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,3.387,TCP  ,EXT_SERVER,22,10016_97,61812,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,3.387,TCP  ,10016_97,61812,EXT_SERVER,22,15,1724,1,  0xdb,0,suspicious,---,---,---
16-03-2017,3.169,TCP  ,EXT_SERVER,22,10016_97,61904,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,3.169,TCP  ,10016_97,61904,EXT_SERVER,22,14,1678,1,  0xdb,0,suspicious,---,---,---
16-03-2017,9.028,TCP  ,EXT_SERVER,22,10012_231,56788,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.028,TCP  ,10012_231,56788,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,13.467,TCP  ,EXT_SERVER,22,10001_123,2876,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,13.467,TCP  ,10001_123,2876,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious,---,---,---
16-03-2017,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49939,7,556,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.048,TCP  ,OPENSTACK_NET,49939,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49940,7,702,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.061,TCP  ,OPENSTACK_NET,49940,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
16-03-2017,9.483,TCP  ,EXT_SERVER,22,10012_231,34389,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.483,TCP  ,10012_231,34389,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,1.836,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49941,7,639,1,.AP.SF,0,normal,---,---,---
16-03-2017,1.836,TCP  ,OPENSTACK_NET,49941,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62987,7,561,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.053,TCP  ,OPENSTACK_NET,62987,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62988,7,1726,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.066,TCP  ,OPENSTACK_NET,62988,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
16-03-2017,0,TCP  ,10023_140,33073,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,23,10023_140,33073,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,9.386,TCP  ,EXT_SERVER,22,10012_231,44196,20,3249,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.386,TCP  ,10012_231,44196,EXT_SERVER,22,19,2371,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.716,TCP  ,10006_27,24522,EXT_SERVER,22,14,2127,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.716,TCP  ,EXT_SERVER,22,10006_27,24522,17,3081,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,16.409,TCP  ,EXT_SERVER,22,10001_123,2270,20,3065,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,16.409,TCP  ,10001_123,2270,EXT_SERVER,22,15,2935,1,.APRS.,0,suspicious,---,---,---
16-03-2017,9.534,TCP  ,EXT_SERVER,22,10012_231,55401,20,3237,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.534,TCP  ,10012_231,55401,EXT_SERVER,22,15,2195,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.432,TCP  ,EXT_SERVER,22,10012_231,37246,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.432,TCP  ,10012_231,37246,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,39.369,TCP  ,EXT_SERVER,22,10016_97,62008,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,39.369,TCP  ,10016_97,62008,EXT_SERVER,22,16,1770,1,  0xdb,0,suspicious,---,---,---
16-03-2017,2.919,TCP  ,EXT_SERVER,22,10016_97,62993,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,2.919,TCP  ,10016_97,62993,EXT_SERVER,22,12,1586,1,  0xdb,0,suspicious,---,---,---
16-03-2017,5.827,TCP  ,EXT_SERVER,22,10016_97,63076,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,5.827,TCP  ,10016_97,63076,EXT_SERVER,22,14,1678,1,  0xdb,0,suspicious,---,---,---
16-03-2017,14.267,TCP  ,EXT_SERVER,22,10001_123,3520,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,14.267,TCP  ,10001_123,3520,EXT_SERVER,22,14,2825,1,.APRS.,0,suspicious,---,---,---
16-03-2017,12.299,TCP  ,10004_35,10213,EXT_SERVER,22,5,277,1,.APRS.,0,suspicious,---,---,---
16-03-2017,12.299,TCP  ,EXT_SERVER,22,10004_35,10213,8,5345,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,10024_141,24267,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,23,10024_141,24267,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,0,UDP  ,10025_123,5099,EXT_SERVER,5060,1,434,1,......,0,suspicious,---,---,---
16-03-2017,0,ICMP ,EXT_SERVER,0,10025_123,3.3,1,462,1,......,0,suspicious,---,---,---
16-03-2017,14.866,TCP  ,EXT_SERVER,22,10001_123,3838,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,14.866,TCP  ,10001_123,3838,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
16-03-2017,0.077,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63005,7,702,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.077,TCP  ,OPENSTACK_NET,63005,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63006,7,556,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.054,TCP  ,OPENSTACK_NET,63006,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.046,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63007,7,639,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.046,TCP  ,OPENSTACK_NET,63007,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
16-03-2017,31.307,TCP  ,EXT_SERVER,22,10016_97,63240,12,2545,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,31.307,TCP  ,10016_97,63240,EXT_SERVER,22,13,1632,1,  0xdb,0,suspicious,---,---,---
16-03-2017,13.739,TCP  ,EXT_SERVER,22,10001_123,4057,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,13.739,TCP  ,10001_123,4057,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
16-03-2017,44.074,TCP  ,EXT_SERVER,22,10016_97,64047,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,44.074,TCP  ,10016_97,64047,EXT_SERVER,22,15,1724,1,  0xdb,0,suspicious,---,---,---
16-03-2017,2.923,TCP  ,EXT_SERVER,22,10016_97,65234,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,2.923,TCP  ,10016_97,65234,EXT_SERVER,22,13,1632,1,  0xdb,0,suspicious,---,---,---
16-03-2017,94.89,TCP  ,10004_35,38184,EXT_SERVER,22,4,255,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,94.89,TCP  ,EXT_SERVER,22,10004_35,38184,10,6630,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.708,TCP  ,10006_27,45647,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.708,TCP  ,EXT_SERVER,22,10006_27,45647,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,17.307,TCP  ,EXT_SERVER,22,10001_123,2513,20,3065,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,17.307,TCP  ,10001_123,2513,EXT_SERVER,22,19,3119,1,.APRS.,0,suspicious,---,---,---
16-03-2017,11.981,TCP  ,10004_35,32433,EXT_SERVER,22,6,977,1,.APRSF,0,suspicious,---,---,---
16-03-2017,11.981,TCP  ,EXT_SERVER,22,10004_35,32433,6,1349,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,0,TCP  ,10026_30,41424,EXT_SERVER,1900,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,1900,10026_30,41424,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49988,7,556,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.048,TCP  ,OPENSTACK_NET,49988,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.07,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49989,7,702,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.07,TCP  ,OPENSTACK_NET,49989,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
16-03-2017,8.84,TCP  ,10006_27,20249,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.84,TCP  ,EXT_SERVER,22,10006_27,20249,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,77.273,TCP  ,EXT_SERVER,22,10016_97,65317,14,2705,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,77.273,TCP  ,10016_97,65317,EXT_SERVER,22,15,1802,1,  0xdb,0,suspicious,---,---,---
16-03-2017,3.608,TCP  ,EXT_SERVER,22,10016_97,50959,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,3.608,TCP  ,10016_97,50959,EXT_SERVER,22,13,1632,1,  0xdb,0,suspicious,---,---,---
16-03-2017,13.213,TCP  ,EXT_SERVER,22,10001_123,2437,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,13.213,TCP  ,10001_123,2437,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
16-03-2017,94.893,TCP  ,10004_35,36064,EXT_SERVER,22,6,383,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,94.893,TCP  ,EXT_SERVER,22,10004_35,36064,12,6746,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,13.651,TCP  ,EXT_SERVER,22,10001_123,3077,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,13.651,TCP  ,10001_123,3077,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious,---,---,---
16-03-2017,10.46,TCP  ,10006_27,50536,EXT_SERVER,22,16,2247,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,10.46,TCP  ,EXT_SERVER,22,10006_27,50536,18,3145,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,14.969,TCP  ,EXT_SERVER,22,10001_123,1541,20,3185,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,14.969,TCP  ,10001_123,1541,EXT_SERVER,22,15,2871,1,.APRS.,0,suspicious,---,---,---
16-03-2017,60.008,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,49990,7,561,1,.AP.SF,0,normal,---,---,---
16-03-2017,60.008,TCP  ,OPENSTACK_NET,49990,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50007,7,1726,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.066,TCP  ,OPENSTACK_NET,50007,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
16-03-2017,40.206,TCP  ,EXT_SERVER,22,10016_97,51046,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,40.206,TCP  ,10016_97,51046,EXT_SERVER,22,18,1862,1,  0xdb,0,suspicious,---,---,---
16-03-2017,0.043,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63056,7,556,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.043,TCP  ,OPENSTACK_NET,63056,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63057,7,702,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.052,TCP  ,OPENSTACK_NET,63057,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
16-03-2017,93.488,TCP  ,10004_35,32044,EXT_SERVER,22,8,449,1,.APRSF,0,suspicious,---,---,---
16-03-2017,93.488,TCP  ,EXT_SERVER,22,10004_35,32044,15,8733,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,10.413,TCP  ,10006_27,50078,EXT_SERVER,22,19,2377,1,.APRSF,0,suspicious,---,---,---
16-03-2017,10.413,TCP  ,EXT_SERVER,22,10006_27,50078,21,3369,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,42.38,TCP  ,EXT_SERVER,22,10016_97,52114,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,42.38,TCP  ,10016_97,52114,EXT_SERVER,22,16,1770,1,  0xdb,0,suspicious,---,---,---
16-03-2017,15.767,TCP  ,EXT_SERVER,22,10001_123,3530,21,3117,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,15.767,TCP  ,10001_123,3530,EXT_SERVER,22,18,3119,1,.APRS.,0,suspicious,---,---,---
16-03-2017,11.19,TCP  ,10006_27,36018,EXT_SERVER,22,17,2283,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,11.19,TCP  ,EXT_SERVER,22,10006_27,36018,20,3237,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63076,7,561,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.056,TCP  ,OPENSTACK_NET,63076,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.065,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63077,7,1726,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.065,TCP  ,OPENSTACK_NET,63077,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal,---,---,---
16-03-2017,7.369,TCP  ,10027_128,53373,EXT_SERVER,22,2,92,1,...RS.,0,suspicious,---,---,---
16-03-2017,7.369,TCP  ,EXT_SERVER,22,10027_128,53373,4,176,1,.A..S.,0,suspicious,---,---,---
16-03-2017,12.041,TCP  ,10004_35,18710,EXT_SERVER,22,7,1677,1,.APRSF,0,suspicious,---,---,---
16-03-2017,12.041,TCP  ,EXT_SERVER,22,10004_35,18710,10,5449,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,47.586,TCP  ,EXT_SERVER,22,10016_97,53218,14,2625,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,47.586,TCP  ,10016_97,53218,EXT_SERVER,22,13,1632,1,  0xdb,0,suspicious,---,---,---
16-03-2017,9.959,TCP  ,10006_27,63547,EXT_SERVER,22,17,2295,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,9.959,TCP  ,EXT_SERVER,22,10006_27,63547,20,4085,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,16.143,TCP  ,EXT_SERVER,22,10001_123,4937,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,16.143,TCP  ,10001_123,4937,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious,---,---,---
16-03-2017,94.983,TCP  ,10004_35,26532,EXT_SERVER,22,7,459,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,94.983,TCP  ,EXT_SERVER,22,10004_35,26532,13,6810,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,0.047,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50040,7,556,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.047,TCP  ,OPENSTACK_NET,50040,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50041,7,702,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.056,TCP  ,OPENSTACK_NET,50041,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
16-03-2017,1.395,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50042,7,639,1,.AP.SF,0,normal,---,---,---
16-03-2017,1.395,TCP  ,OPENSTACK_NET,50042,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
16-03-2017,22.142,TCP  ,10004_35,41449,EXT_SERVER,22,8,433,1,.APRSF,0,suspicious,---,---,---
16-03-2017,22.142,TCP  ,EXT_SERVER,22,10004_35,41449,8,2449,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,15.696,TCP  ,EXT_SERVER,22,10001_123,2134,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,15.696,TCP  ,10001_123,2134,EXT_SERVER,22,16,2917,1,.APRS.,0,suspicious,---,---,---
16-03-2017,8.111,TCP  ,10006_27,44833,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.111,TCP  ,EXT_SERVER,22,10006_27,44833,20,3249,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,0,TCP  ,10028_233,7533,EXT_SERVER,8080,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,8080,10028_233,7533,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,0,TCP  ,10028_233,6258,EXT_SERVER,21,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,21,10028_233,6258,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,13.416,TCP  ,EXT_SERVER,22,10001_123,2094,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,13.416,TCP  ,10001_123,2094,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
16-03-2017,0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63110,7,556,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.057,TCP  ,OPENSTACK_NET,63110,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.073,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63111,7,702,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.073,TCP  ,OPENSTACK_NET,63111,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63112,7,639,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.052,TCP  ,OPENSTACK_NET,63112,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal,---,---,---
16-03-2017,14.477,TCP  ,EXT_SERVER,22,10001_123,1689,18,2985,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,14.477,TCP  ,10001_123,1689,EXT_SERVER,22,13,2779,1,.APRS.,0,suspicious,---,---,---
16-03-2017,8.431,TCP  ,10004_35,48536,EXT_SERVER,22,7,1029,1,.APRSF,0,suspicious,---,---,---
16-03-2017,8.431,TCP  ,EXT_SERVER,22,10004_35,48536,7,2373,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,10029_216,20429,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,23,10029_216,20429,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,15.386,TCP  ,EXT_SERVER,22,10001_123,4850,20,3065,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,15.386,TCP  ,10001_123,4850,EXT_SERVER,22,16,2981,1,.APRS.,0,suspicious,---,---,---
16-03-2017,16.014,TCP  ,EXT_SERVER,22,10001_123,3805,20,3065,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,16.014,TCP  ,10001_123,3805,EXT_SERVER,22,19,3119,1,.APRS.,0,suspicious,---,---,---
16-03-2017,120.929,TCP  ,10004_35,36782,EXT_SERVER,22,5,277,1,.APRS.,0,suspicious,---,---,---
16-03-2017,120.929,TCP  ,EXT_SERVER,22,10004_35,36782,12,8481,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,0,TCP  ,10030_225,64439,EXT_SERVER,23,1,46,1,....S.,0,suspicious,---,---,---
16-03-2017,0,TCP  ,EXT_SERVER,23,10030_225,64439,1,40,1,.A.R..,0,suspicious,---,---,---
16-03-2017,122.862,TCP  ,10004_35,40183,EXT_SERVER,22,6,328,1,.A..SF,0,suspicious,---,---,---
16-03-2017,122.862,TCP  ,EXT_SERVER,22,10004_35,40183,6,405,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.562,TCP  ,10006_27,47619,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,8.562,TCP  ,EXT_SERVER,22,10006_27,47619,19,3185,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,12.121,TCP  ,EXT_SERVER,22,10012_211,42426,21,3301,1,.AP.SF,0,suspicious,---,---,---
16-03-2017,12.121,TCP  ,10012_211,42426,EXT_SERVER,22,20,2417,1,.APRSF,0,suspicious,---,---,---
16-03-2017,16.465,TCP  ,EXT_SERVER,22,10001_123,4268,20,3077,1,.AP.S.,0,suspicious,---,---,---
16-03-2017,16.465,TCP  ,10001_123,4268,EXT_SERVER,22,15,3679,1,.APRS.,0,suspicious,---,---,---
16-03-2017,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50091,7,556,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.05,TCP  ,OPENSTACK_NET,50091,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50092,7,561,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.067,TCP  ,OPENSTACK_NET,50092,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,50093,7,702,1,.AP.SF,0,normal,---,---,---
16-03-2017,0.054,TCP  ,OPENSTACK_NET,50093,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal,---,---,---
